"date","hour","text","source","username","hashtags"	
"2019-06-23","13:00:17","Em reportagem, @chicofelitti acompanha o concurso de drags em São Paulo que é mais antigo que o de RuPaul. “Eu gost… https://t.co/nTgsHiglPk","Hootsuite Inc.","elpais_brasil",""	
"2019-06-23","12:00:16","O problema não é apenas perdermos os contatos com o tempo, mas também não os substituirmos https://t.co/rN00ZJM0eW","Hootsuite Inc.","elpais_brasil",""	
"2019-06-23","11:00:47","O verdadeiro segredo dessa magia aparentemente intangível da Pixar não está na arte, mas na ciência #arquivoelpais https://t.co/3ZbNDmCW4y","Hootsuite Inc.","elpais_brasil","arquivoelpais"	
"2019-06-23","7:44:14","A guerra política em torno do caso nos próximos dias deve se dar em duas frentes, a principal delas no STF. Uma das… https://t.co/TYgIddCdNV","Hootsuite Inc.","elpais_brasil",""	
"2019-06-23","0:05:05","Jogadoras da seleção brasileira se orgulham de expor publicamente uniões homoafetivas que, ainda hoje, são tratadas… https://t.co/F8aMSPec2Z","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","23:00:25","A que se deve a disparidade de gênero? “Não é discriminação”, alerta Claudia Godin. “Há algo mais” https://t.co/lLcVozka7R","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","22:00:08","Trump respondeu advertindo que a opção militar em relação ao Irã continua sobre a mesa https://t.co/fwIE0vrUMn","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","21:00:10","A crise de 2007 foi devastadora para a classe média dos EUA e do Canadá, mas uma grande oportunidade para Jonathan… https://t.co/8ontumBqBZ","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","20:00:11","“Ele virou um deus no Peru por fazer o futebol do país acordar para o mundo” . Por @diogomagri https://t.co/UDEX5N8sFW","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","19:00:13","Movimento juvenil contra a mudança climática e a criação de novos impostos na União Europeia tentam desestimular as… https://t.co/iCv5dVPXrC","Hootsuite Inc.","elpais_brasil",""	
