date,"hour","text","source","username","hashtags"		
2019-06-25,"1:30:00","Militar que assumiria voo presidencial brasileiro é preso com droga na Espanha; Bolsonaro pede 'pronta elucidação d… https://t.co/zCoEH3YDR3","TweetDeck","Estadao",""		
2019-06-25,"1:20:00","&gt;@Emais_Estadao Com cena excluída e nova introdução, 'Vingadores: Ultimato' volta nos EUA https://t.co/Uj0XyCuLzw https://t.co/nCJ7jXziNM","TweetDeck","Estadao",""		
2019-06-25,"1:15:00","&gt;@EstadaoPolitica Bolsonaro veta lista tríplice em agências reguladoras; Congresso deve derrubar decisão https://t.co/ySMmSYJe3A","TweetDeck","Estadao",""		
2019-06-25,"1:10:00","&gt;@estadaoverifica É falso diálogo em que Renan Calheiros e Sérgio Machado dizem que Bolsonaro nunca se envolveu em… https://t.co/GQsRaS1Ovu","TweetDeck","Estadao",""		
2019-06-25,"0:58:26","&gt;@EstadaoInter IMAGEM FORTE: Foto impactante de pai e filha afogados no Rio Grande reflete drama dos que se arrisca… https://t.co/pvn7eHMOU7","TweetDeck","Estadao",""		
2019-06-25,"0:50:00","Plano de Paz de Trump prevê até turismo na Faixa de Gaza https://t.co/YU4y36P66p (via @EstadaoInter)","TweetDeck","Estadao",""		
2019-06-25,"0:40:00","'Viagra feminino': Droga para estimular libido em mulheres é aprovada nos Estados Unidos https://t.co/GqMw3BaelF","TweetDeck","Estadao",""		
2019-06-25,"0:30:00","Kondzilla alcança 50 milhões no YouTube e reflete: ‘Não é apenas música’ https://t.co/zXJoBYGeQw (via… https://t.co/8TnPrwXnWM","TweetDeck","Estadao",""		
2019-06-25,"0:20:00","Quem é quem: A rede de intrigas por trás do levante contra Maduro https://t.co/WneUvMDApG (via @EstadaoInter) https://t.co/6iZznSwUX9","TweetDeck","Estadao",""		
2019-06-25,"0:10:00","Flordelis nega desavença entre filhos e marido https://t.co/DLWIIjvJwx (via @EstadaoSaoPaulo)","TweetDeck","Estadao",""		
2019-06-25,"0:00:00","&gt;@brdezoito Celso de Mello evita ‘puxadinho’ no julgamento de Lula https://t.co/YW3iVnMCnG https://t.co/3mcsYzo9Ew","TweetDeck","Estadao",""		
2019-06-25,"23:50:00","&gt;@EstadaoCultura Michael Jackson morreu com quantos anos? Confira essa e outras respostas sobre o rei do pop https://t.co/ijjCh1ApKq","TweetDeck","Estadao",""		
2019-06-25,"23:40:00","&gt;@EstadaoEconomia Maia negocia inclusão de Estados na reforma da Previdência https://t.co/iFnaX6zQnA","TweetDeck","Estadao",""		
2019-06-25,"23:30:00","Quanto custa comer nos melhores restaurantes do mundo de 2019; confira https://t.co/bwebPE8wcu https://t.co/kUMVYLI6Nh","TweetDeck","Estadao",""		
2019-06-25,"23:20:00","&gt;@EstadaoEconomia CVM multa Eike Batista em mais de R$ 550 mil por omissão de informações https://t.co/XC5CfwlkRm","TweetDeck","Estadao",""		
