date,"hour","text","source","username","hashtags"		
2019-06-25,"1:23:03","4 pontos da reforma da #Previdência que ainda estão em discussão https://t.co/tTiNfHL4zH https://t.co/SIcH2NhgOV","SocialFlow","bbcbrasil","Previdência"		
2019-06-25,"1:11:07","Como exercício em excesso pode afetar coração, fígado e músculos https://t.co/9VaTH3xnaG https://t.co/V7YhLOsom8","SocialFlow","bbcbrasil",""		
2019-06-25,"1:07:01","Tramita em regime de urgência no Legislativo de SP um projeto da deputada Janaina Paschoal que garante à gestante a… https://t.co/tTXzN97Ltd","SocialFlow","bbcbrasil",""		
2019-06-25,"1:00:08","Como os celulares estão distorcendo a visão dos jovens da Índia sobre sexo https://t.co/6j7EefTY3d #ArquivoBBC https://t.co/vX0abJxxBh","SocialFlow","bbcbrasil","ArquivoBBC"		
2019-06-25,"0:54:06","Morte de brasileiro expõe rotina arriscada de motoboys em Londres https://t.co/dEdHcxjZzz https://t.co/z7jxNUWo8D","SocialFlow","bbcbrasil",""		
2019-06-25,"0:47:04","A surpreendente identidade das aves gigantes desenhadas no chão em Nazca, no Peru https://t.co/MbD4HEB3wt https://t.co/UI83WE4NtF","SocialFlow","bbcbrasil",""		
2019-06-25,"0:40:02","Por que popularidade de Putin na Rússia caiu de 64% para 32% https://t.co/voNKfaXLPD https://t.co/Iev1p1Ez33","SocialFlow","bbcbrasil",""		
2019-06-25,"0:35:03","O que é um quasar frio, descoberta que pode reescrever o que sabemos sobre as galáxias https://t.co/YQf0Hcq5Gi https://t.co/JIAShTf6Nt","SocialFlow","bbcbrasil",""		
2019-06-25,"0:32:02","Temos que bater palma quando alguém compra um avião, mas no Brasil a inveja é triste, diz dono da Havan… https://t.co/PGWtg5UiNE","SocialFlow","bbcbrasil",""		
2019-06-25,"0:29:03","Nick Littlehales, especialista em sono de atletas, dá alguns conselhos para você se sentir disposto após algumas ho… https://t.co/ss9grWGw1K","SocialFlow","bbcbrasil",""		
2019-06-25,"0:27:05","Dos sisos à terceira pálpebra: algumas pessoas nascem sem certos músculos ou partes do corpo que se tornaram inútei… https://t.co/QCVrXhMp6w","SocialFlow","bbcbrasil",""		
2019-06-25,"0:18:07","Os donos de sebo que estão sendo processados por Edir Macedo https://t.co/4EKBzWcESp https://t.co/vy8BaVJRDn","SocialFlow","bbcbrasil",""		
2019-06-25,"0:09:06","Quando se trata de afastar as forças místicas malignas do mundo, talvez não exista amuleto mais famoso do que o “ol… https://t.co/yunu75tVyN","SocialFlow","bbcbrasil",""		
2019-06-25,"0:04:05","Descoberta nova espécie de verme que tem olhos na cabeça e no traseiro https://t.co/Om0RtNpljk https://t.co/ow04HrcXaw","SocialFlow","bbcbrasil",""		
