date,"hour","text","source","username","hashtags"		
2019-06-25,"1:45:00","Em 2010, 346 crianças morreram, contra 279 em 2017. Projeto quer acabar com multa https://t.co/koGLFJ0ckv #G1","TweetDeck","G1","G1"		
2019-06-25,"1:30:00","Emicida lança 'AmarElo' com participação de Pabllo Vittar e Majur, além de trecho com voz de Belchior; já ouviu? ==… https://t.co/zRUwyclpli","TweetDeck","G1",""		
2019-06-25,"1:15:00","A máquina de três metros de largura, criada em 1867 pelo relojoeiro Collin, derreteu quase completamente no incêndi… https://t.co/GUhe56H9U8","TweetDeck","G1",""		
2019-06-25,"1:00:00","Mulher estava em condições análogas à escravidão; casal foi preso https://t.co/ET9bOn1iSY #G1","TweetDeck","G1","G1"		
2019-06-25,"0:45:00","O show aconteceu no festival Rock in Roma, que em outros dias tem atrações como Kraftwerk, Thirty Seconds to Mars,… https://t.co/0Hb9ZcKAuX","TweetDeck","G1",""		
2019-06-25,"0:30:00","YouTuber de games que tinha mais de 130 mil seguidores estava desaparecido desde o dia 19; ele afirmava ter transto… https://t.co/aQcF2wPP2V","TweetDeck","G1",""		
2019-06-25,"0:15:00","Segundo a Polícia Militar, o ex-padrasto da menina confessou o crime, mas disse à Polícia Civil que não se lembrava… https://t.co/f7WY97QiQU","TweetDeck","G1",""		
2019-06-25,"0:00:00","180 venezuelanos já são donos do próprio negócio em Roraima; conheça algumas histórias ==&gt; https://t.co/aNmoDjmufn… https://t.co/h92PxCh0rN","TweetDeck","G1",""		
2019-06-25,"23:45:00","Parte do avião foi liberada pela PF após perícia; cantor morreu em queda de aeronave há 1 mês. https://t.co/bBqzV4vkdF #G1","TweetDeck","G1","G1"		
2019-06-25,"23:30:00","Reforma no palácio de Harry e Meghan foi a mais cara: R$ 11,6 milhões https://t.co/Sx53FHTzEm #G1","TweetDeck","G1","G1"		
2019-06-25,"23:15:00","Medida depende de 2ª votação na Câmara local e precisa ser aprovada por agência federal https://t.co/3gsRYpbPCC #G1","TweetDeck","G1","G1"		
2019-06-25,"22:58:30","Comissão quer ouvir ministro sobre mensagens divulgadas por site https://t.co/xowToxOx3F #G1","TweetDeck","G1","G1"		
2019-06-25,"22:45:00","A Casa do Porco fica entre os 50 melhores restaurantes do mundo ==&gt; https://t.co/yI8Eaq1Soe #G1 https://t.co/YWP5NFJSt4","TweetDeck","G1","G1"		
2019-06-25,"22:30:11","STF decide manter Lula preso até concluir julgamento sobre conduta de Moro ==&gt; https://t.co/o8btuY8gRe #G1 https://t.co/4H3Xmrbs9m","TweetDeck","G1","G1"		
2019-06-25,"22:30:00","Uma década sem Michael Jackson: veja o top 10 dos clipes =&gt; https://t.co/FzEQpQsgTw #G1","TweetDeck","G1","G1"		
2019-06-25,"22:15:00","Os valores, segundo o MPF, serão pagos em três parcelas no prazo de dois anos, sendo que a primeira deve ser quitad… https://t.co/p2ecF1wzeb","TweetDeck","G1",""		
2019-06-25,"22:00:00","Segundo a polícia, o motivo foi uma briga por causa de uma pipa que caiu na casa do vizinho que, irritado, efetuou… https://t.co/1E3XR1hMvy","TweetDeck","G1",""		
2019-06-25,"21:30:00","""Não sei quem são os responsáveis ainda. Ainda não tivemos resposta. Ninguém pode afirmar que foram os meus filhos.… https://t.co/v9PlDaGlPp","TweetDeck","G1",""		
2019-06-25,"21:19:34","STF rejeita 1° pedido para soltar Lula e analisa agora o 2°; acompanhe ===&gt; https://t.co/8OC0bCbAfV #G1","TweetDeck","G1","G1"		
2019-06-25,"21:15:00","Mãe e companheira que esquartejaram Rhuan Maycon, de 9 anos, viram rés na Justiça do DF https://t.co/clR16D300c #G1 https://t.co/DzKzoaTa7n","TweetDeck","G1","G1"		
2019-06-25,"21:00:00","Amadores restauraram estátua de São Jorge com gesso e acrílico e pintaram cavalo de azul; reparos custaram 30 mil e… https://t.co/M3LxpobaHq","TweetDeck","G1",""		
2019-06-25,"20:45:00","Por que o uso excessivo de celular pode causar dor na coluna https://t.co/qh0grT3Vst #G1 https://t.co/g5milkFxkn","TweetDeck","G1","G1"		
2019-06-25,"20:35:15","Parlamentares votaram que não houve crime em três denúncias contra o prefeito no mesmo caso https://t.co/S2zzlmjWUL #G1","TweetDeck","G1","G1"		
2019-06-25,"20:30:00","Bares que não vendem álcool não param de surgir em cidades como Londres e Nova York. Você iria? https://t.co/0XsbsVKHEp #G1","TweetDeck","G1","G1"		
2019-06-25,"20:15:00","Ex-padrasto vira réu por morte de menina de 10 anos com 60 facadas em Ribeirão Preto, SP https://t.co/hYdBhGrJ0s #G1","TweetDeck","G1","G1"		
2019-06-25,"20:00:00","Estados Unidos aprovam novo medicamento apelidado de 'Viagra para mulheres' https://t.co/3QES9alr8j #G1","TweetDeck","G1","G1"		
2019-06-25,"19:45:00","Como um computador barato foi usado para roubar dados da Nasa https://t.co/WsziBskSzf #G1","TweetDeck","G1","G1"		
2019-06-25,"19:30:00","É zica que fala? https://t.co/6lf6on0IBn #G1","TweetDeck","G1","G1"		
2019-06-25,"19:15:00","Saiba quais são as oito ações para melhorar as diferenças de renda, a violência por parceiros íntimos e a divisão d… https://t.co/DdzqSrt2r2","TweetDeck","G1",""		
2019-06-25,"19:10:00","Ex-namorado sumiu com dois celulares de jovem morta, diz pai da vítima https://t.co/QIFpWeTFFW #G1","TweetDeck","G1","G1"		
2019-06-25,"19:00:01","Exercícios intensos são altamente recomendados, mas precisam vir acompanhados de recuperação adequada, alerta espec… https://t.co/8PAr0SfVyb","TweetDeck","G1",""		
2019-06-25,"18:52:53","Bolsonaro decide revogar decreto que facilita porte de arma de fogo https://t.co/LyuzdmzpOS #G1","TweetDeck","G1","G1"		
2019-06-25,"18:45:01","Crime aconteceu na cidade de Fresno, na Califórnia https://t.co/ZNvcZcudNH #G1","TweetDeck","G1","G1"		
2019-06-25,"18:30:00","Homem é detido na Bahia após abrir buraco em parede e filmar mulheres em banheiro de festa junina https://t.co/aMKcYosyAu #G1","TweetDeck","G1","G1"		
2019-06-25,"18:20:00","YouTuber de games que tinha mais de 130 mil seguidores estava desaparecido desde o dia 19; ele afirmava ter transto… https://t.co/yHxdvU1dsb","TweetDeck","G1",""		
